name,stock,description,price,sale_discount,is_on_sale,image_url,sale_date_end
"Fish - Artic Char, Cold Smoked",912,Nulla facilisi.,30.56,0.19,true,http://dummyimage.com/135x100.png/cc0000/ffffff,8/1/2024
Flower - Commercial Spider,16,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",60.54,0.37,false,http://dummyimage.com/119x100.png/cc0000/ffffff,8/10/2023
"Shrimp - 16/20, Peeled Deviened",90,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl.",23.97,0.48,true,http://dummyimage.com/188x100.png/cc0000/ffffff,2/22/2024
Canada Dry,997,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",71.07,0.57,false,http://dummyimage.com/215x100.png/cc0000/ffffff,9/13/2024
Aromat Spice / Seasoning,252,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",62.32,0.22,true,http://dummyimage.com/205x100.png/cc0000/ffffff,12/17/2023
"Lamb - Leg, Boneless",650,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,18.08,0.62,false,http://dummyimage.com/152x100.png/cc0000/ffffff,9/18/2024
Pastry - Banana Muffin - Mini,428,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",29.47,0.88,true,http://dummyimage.com/152x100.png/ff4444/ffffff,3/20/2024
Wine - Rosso Toscano Igt,67,"Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",93.54,0.06,false,http://dummyimage.com/226x100.png/ff4444/ffffff,6/14/2024
Petite Baguette,201,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",48.18,0.77,false,http://dummyimage.com/161x100.png/ff4444/ffffff,5/16/2024
Carbonated Water - Cherry,234,"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",87.98,0.93,true,http://dummyimage.com/202x100.png/cc0000/ffffff,7/28/2024
"Nestea - Ice Tea, Diet",182,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.",3.74,0.18,false,http://dummyimage.com/154x100.png/cc0000/ffffff,11/3/2023
Beer - Labatt Blue,337,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,21.95,0.15,false,http://dummyimage.com/136x100.png/cc0000/ffffff,6/2/2024
Broom Handle,179,Suspendisse accumsan tortor quis turpis.,14.2,0.86,false,http://dummyimage.com/134x100.png/cc0000/ffffff,7/12/2024
Bread Fig And Almond,19,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",11.52,0.73,false,http://dummyimage.com/237x100.png/dddddd/000000,6/17/2023
Rappini - Andy Boy,985,Aenean fermentum. Donec ut mauris eget massa tempor convallis.,57.28,0.7,false,http://dummyimage.com/118x100.png/dddddd/000000,5/4/2024
"Cheese - Mozzarella, Buffalo",665,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.",76.23,0.85,true,http://dummyimage.com/128x100.png/cc0000/ffffff,9/20/2024
Nantucket - Pomegranate Pear,31,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",92.81,0.89,false,http://dummyimage.com/127x100.png/ff4444/ffffff,6/21/2023
Cheese - Cheddar With Claret,127,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",98.45,0.88,true,http://dummyimage.com/142x100.png/cc0000/ffffff,1/9/2024
Cookies - Fortune,886,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.",79.88,0.64,false,http://dummyimage.com/134x100.png/cc0000/ffffff,5/17/2024
Tofu - Firm,507,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.",10.96,0.98,false,http://dummyimage.com/219x100.png/cc0000/ffffff,12/17/2023
Ecolab - Balanced Fusion,905,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",47.2,0.99,true,http://dummyimage.com/100x100.png/5fa2dd/ffffff,3/2/2024
Wine - Champagne Brut Veuve,329,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",62.07,0.9,true,http://dummyimage.com/200x100.png/ff4444/ffffff,9/21/2023
Mushroom - Lg - Cello,379,"Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",62.12,0.95,true,http://dummyimage.com/182x100.png/dddddd/000000,7/16/2023
Juice - Apple Cider,270,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",80.73,0.82,true,http://dummyimage.com/172x100.png/ff4444/ffffff,2/15/2024
Transfer Sheets,777,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",44.73,0.94,true,http://dummyimage.com/182x100.png/dddddd/000000,9/4/2023
Kippers - Smoked,693,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",69.93,0.05,true,http://dummyimage.com/188x100.png/5fa2dd/ffffff,7/6/2023
"Wine - Saint - Bris 2002, Sauv",625,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",83.12,0.89,true,http://dummyimage.com/157x100.png/5fa2dd/ffffff,4/14/2024
Steam Pan - Half Size Deep,33,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.,31.0,0.33,true,http://dummyimage.com/162x100.png/ff4444/ffffff,1/23/2024
"Peas - Pigeon, Dry",358,Pellentesque at nulla.,18.35,0.79,false,http://dummyimage.com/240x100.png/ff4444/ffffff,9/8/2023
Milk - Homo,490,In congue. Etiam justo. Etiam pretium iaculis justo.,95.26,0.16,true,http://dummyimage.com/196x100.png/dddddd/000000,7/6/2024
Longos - Greek Salad,322,"Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",72.91,0.9,true,http://dummyimage.com/231x100.png/cc0000/ffffff,7/26/2023
Plastic Wrap,438,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,3.7,0.19,false,http://dummyimage.com/197x100.png/ff4444/ffffff,6/26/2024
Ginger - Crystalized,160,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",59.43,0.92,false,http://dummyimage.com/123x100.png/cc0000/ffffff,11/22/2023
Beef - Top Sirloin,119,Nam tristique tortor eu pede.,12.71,0.97,true,http://dummyimage.com/128x100.png/dddddd/000000,12/26/2023
Green Tea Refresher,995,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.",98.25,0.1,false,http://dummyimage.com/234x100.png/ff4444/ffffff,12/9/2023
Dc - Sakura Fu,632,Nulla facilisi.,69.9,0.72,true,http://dummyimage.com/241x100.png/ff4444/ffffff,9/17/2024
"Wine - Red, Harrow Estates, Cab",422,Suspendisse ornare consequat lectus.,82.09,0.8,true,http://dummyimage.com/167x100.png/dddddd/000000,4/30/2024
Potato - Sweet,265,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",64.38,0.45,false,http://dummyimage.com/117x100.png/cc0000/ffffff,3/11/2024
Straws - Cocktale,554,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",96.06,0.57,false,http://dummyimage.com/221x100.png/ff4444/ffffff,10/16/2023
Sprite - 355 Ml,625,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",84.28,0.19,true,http://dummyimage.com/129x100.png/dddddd/000000,7/29/2023
Sugar - Invert,754,"Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",11.35,0.56,false,http://dummyimage.com/231x100.png/5fa2dd/ffffff,4/29/2024
Wheat - Soft Kernal Of Wheat,139,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",55.51,0.8,true,http://dummyimage.com/241x100.png/dddddd/000000,2/10/2024
Lettuce - Boston Bib - Organic,335,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,99.47,0.66,false,http://dummyimage.com/212x100.png/ff4444/ffffff,11/15/2023
Chocolate - Compound Coating,391,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,34.58,0.96,false,http://dummyimage.com/204x100.png/cc0000/ffffff,8/10/2024
Snapple Lemon Tea,647,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",19.9,0.68,false,http://dummyimage.com/116x100.png/cc0000/ffffff,7/23/2024
Beef - Cow Feet Split,109,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",51.21,0.02,false,http://dummyimage.com/216x100.png/dddddd/000000,7/27/2023
Spice - Greek 1 Step,933,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",97.13,0.67,false,http://dummyimage.com/117x100.png/ff4444/ffffff,10/10/2023
Rice Paper,459,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",61.46,0.33,true,http://dummyimage.com/190x100.png/dddddd/000000,1/18/2024
Sping Loaded Cup Dispenser,759,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",44.43,0.08,false,http://dummyimage.com/156x100.png/ff4444/ffffff,9/7/2023
Lid - 0090 Clear,543,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",42.84,0.33,false,http://dummyimage.com/237x100.png/cc0000/ffffff,4/11/2024
Sauce - Cranberry,857,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,89.05,0.44,true,http://dummyimage.com/187x100.png/cc0000/ffffff,5/6/2024
Pepper - Gypsy Pepper,392,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",51.98,0.75,false,http://dummyimage.com/238x100.png/ff4444/ffffff,10/11/2023
"Pepper - White, Ground",399,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,51.51,0.68,false,http://dummyimage.com/203x100.png/5fa2dd/ffffff,1/16/2024
"Pasta - Fusili, Dry",779,"Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",20.92,0.53,false,http://dummyimage.com/124x100.png/cc0000/ffffff,1/25/2024
Bread - Olive Dinner Roll,632,Morbi porttitor lorem id ligula.,68.67,0.33,false,http://dummyimage.com/118x100.png/ff4444/ffffff,7/27/2023
Flour Dark Rye,56,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",86.56,0.31,false,http://dummyimage.com/246x100.png/5fa2dd/ffffff,1/20/2024
